Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain
Disp_1435,28,1969.23,33266100,0.288571,42.0987843045264,15.7726,5000.00016814615,540.9080964,178.27742584789,3807.22416411054,3769.58171912222,1,NaN,Inf,Inf
Disp_1436,23,2206.36,74430300,0.277531,38.2548822662012,14.0093,5000.00159290711,497.8210068,189.589721519879,4619.2901255878,4456.4629661265,1,10,2765.3373123291,0.167111307382584
Disp_1437,35,1911.44,55204500,0.396552,43.8940641678253,14.6318,4999.99373215357,656.292924,201.267204641571,5224.47337516512,5183.09170681108,1,40,1114.82052052426,0.0397810637950897
Disp_1438,6,2153.74,79832300,0.375885,44.9021892447609,15.1725,5000.00026327455,126.7691364,37.2829759923453,2414.99893828959,1162.21907893015,1,40,212.319317124279,0.00497090490534902
Disp_1439,48,1762.12,80281000,0.333578,28.8699797787832,17.2915,5000.00235460973,829.7470656,429.125587179247,5049.29159259774,5020.05036667726,1,NaN,Inf,Inf
Disp_144,27,2194.69,73903000,0.317657,29.5031580233714,19.4682,4999.99690726735,581.3075403,295.030125633512,3969.36973178464,3877.09268533754,0,NaN,Inf,Inf
Disp_1440,39,1872.94,98685600,0.256231,33.6778177154969,19.2145,5000.00028648987,716.5681146,319.215121611266,5765.53290380736,5693.51279441197,1,NaN,Inf,Inf
Disp_1441,49,1629.66,65809700,0.280937,42.5063784332656,18.3036,5000.00484117342,783.3612654,254.065772689803,6301.21581646559,6273.00757270369,1,NaN,Inf,Inf
Disp_1442,40,2308.05,94638900,0.294927,22.762988706873,19.8344,5000.00009899415,905.67882,555.253561280638,4624.17110661715,4578.86907053115,0,NaN,Inf,Inf
Disp_1443,19,2055.8,44969500,0.259984,38.2758535455699,14.9451,4999.99726630121,383.180562,145.820035568434,3265.51501667509,3133.0533628339,1,0,3114.09247481777,0.32616001367569
Disp_1444,24,2071.59,80788000,0.302722,26.3883548545626,13.5481,4999.99675389394,487.7351496,270.959740600363,3280.42640867597,3154.25023372363,1,30,3238.51517489954,0.5504150390625
Disp_1445,41,2113.16,80408800,0.397696,32.7061406329496,17.9841,4999.99921206792,849.9340836,390.688770419895,5613.98475327907,5573.9884214142,1,NaN,Inf,Inf
Disp_1446,41,1631.02,84172000,0.365632,26.2971472435655,15.3476,5000.00106309152,656.0125542,365.38157278619,3995.17399888484,3953.56807754157,1,NaN,Inf,Inf
Disp_1447,15,1738.89,58496500,0.378886,38.1746362234918,13.9724,4999.99712267228,255.8776635,97.7297995148386,2724.33969928746,2446.7903135796,1,NaN,Inf,Inf
Disp_1448,19,2263.85,30011200,0.317405,24.5777371661949,17.0867,5000.00110140387,421.9590015,246.454662284499,2061.60526160367,2005.68155494249,1,90,4168.35604599537,1.96418273448944
Disp_1449,39,2221.65,38529000,0.316869,31.5764823054316,13.9245,4999.99835808229,849.9810735,404.900162270406,4319.83480192113,4302.24449305052,1,0,5207.4710806206,0.583717405796051
Disp_145,9,2055.02,54825900,0.39619,25.3576314613374,15.9467,5000.00241551148,181.4377158,103.733924779359,1405.68446709771,1047.79340252407,1,65,894.14093029871,0.228684857487679
Disp_1450,32,2318.7,51192200,0.284368,28.716865926383,12.1303,5000.00178853364,727.886304,378.1502708282,4026.75295660859,3987.45689452237,1,20,4494.26258817637,0.669719159603119
Disp_1451,25,2338.47,93664300,0.303814,37.4531676114682,14.8955,5000.00129025988,573.5097675,224.751162730128,5352.19689098511,5179.04857651094,1,10,2952.05242880912,0.140177801251411
Disp_1452,35,2335.37,36301900,0.337154,32.2055329006606,14.8277,4999.99968792827,801.8492895,374.497305325385,4109.10333125768,4088.83126068012,1,0,5173.55429245284,0.583717405796051
Disp_1453,39,1780.78,57898200,0.25303,36.2679665647526,16.7289,5000.00341856633,681.3086202,278.271989067418,4907.13597793863,4869.7126278881,1,0,4740.8416100622,0.395374178886414
Disp_1454,30,1640.41,70207700,0.283544,36.7589246605999,14.3369,5000.00148999598,482.772663,193.857652307248,4269.42590704357,4180.44273452287,1,10,2457.85406397101,0.167111307382584
