Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain,ID,maxs,Mw,Mc
Disp_789,45,2340.08,98760200,0.287845,30.2735173133691,12.2636,4999.99712518656,1033.028316,512.249300791011,6591.4165961873,6547.57946949444,1,0,4536.02373335604,0.20703125,1154,5720.08311795938,76871996.0830991,31537022.7036144
Disp_79,42,2181.67,91272100,0.303992,22.4501914000911,13.7235,5000.0002417732,898.8916734,555.622797874864,4489.81871983011,4451.08800200075,1,NaN,Inf,Inf,1155,7901.70910478196,70512897.4291613,17012996.5269475
Disp_790,10,2215.72,30486100,0.352388,43.252955115915,18.9185,5000.00134720661,217.362132,68.4211310049808,2152.73069004149,1870.59953275226,1,NaN,Inf,Inf,1156,2225.92363240929,20180806.0889679,11009921.525712
Disp_791,16,1952.38,48452000,0.328563,42.6850318339605,15.207,4999.99734926111,306.4455648,98.6853838898243,3163.15023338463,2950.48875246902,1,40,523.502606529143,0.0224209614098072,1157,1953.79793107845,32263588.0887386,16058302.2812235
Disp_792,23,2034.3,97224800,0.375199,28.845635199278,15.2113,5000.00433373802,458.999109,237.554306840318,3584.4042159251,3410.3628292819,1,-20,2228.45051310592,0.148867562413216,1158,2463.25422605833,69223927.225471,33425874.1935213
Disp_793,10,2374.94,88169400,0.375867,20.949859889723,13.7473,4999.99896319145,232.981614,149.67884527358,1565.91359473405,1166.26315739929,1,45,1062.8944109489,0.239928305149078,1159,3415.71400976655,61506170.6626129,27926579.9115942
Disp_794,21,2060.08,87206400,0.333954,41.7581622148807,18.3908,5000.0071656321,424.3970808,141.75374290615,4754.46527318597,4505.00610196041,1,NaN,Inf,Inf,1160,2801.99458228541,57057414.9913553,29692679.6209204
Disp_795,13,1755.93,89796000,0.265595,24.0540567251451,17.9943,5000.00334386489,223.9337529,132.658721869179,1823.32222422178,1445.06786893512,1,55,1424.98538735034,0.439701706171036,1161,5877.66465443779,67130159.57828,31651576.2624194
Disp_796,17,1668.93,71486800,0.30165,31.7245330595425,15.289,5000.00400406295,278.3274561,131.972886207569,2620.02192597633,2360.9794601473,1,-30,1889.11856936223,0.228684857487679,1162,2173.3464999926,52687150.5124764,25801727.2689494
Disp_797,7,1651.81,40958500,0.33254,24.8169475165659,15.4976,5000.00303702979,113.4297927,65.8209748222172,936.552573276062,602.621080178709,1,45,532.930221379266,0.196625307202339,1163,2830.51475349126,30053762.5551225,14088779.3005602
Disp_798,43,1772.44,53010100,0.35119,39.1897771365964,15.9407,5000.0075979467,747.6683652,275.223435572255,5184.1079766051,5159.39133979503,1,-30,1700.33837665589,0.0940923765301704,1164,3281.78811786611,35130108.7426704,17769750.2018602
Disp_799,47,1681.57,69378800,0.350912,44.0616399858429,17.8804,5000.00077093152,775.3214799,236.138229591121,6431.73304983981,6400.50378740601,1,35,1530.82129881498,0.0532237514853477,1165,3029.92188278469,45965103.1274868,24952009.956922
Disp_8,18,2223.03,49579900,0.259255,41.0419540749193,14.2697,5000.00220521292,392.5426374,134.794635629114,3652.26412873383,3480.03139998136,1,10,2887.8180734542,0.287620931863785,1166,3732.02750628964,34872368.8764594,16141805.0946926
Disp_80,48,2354.13,76043700,0.378138,36.9189947944268,13.7308,5000.00302003661,1108.5127344,442.645424278512,7197.95858835676,7171.22524979055,1,25,2751.14916054655,0.101055018603802,1167,3797.13487376696,53192385.9249817,27158160.9965811
Disp_800,45,1759.47,53964600,0.293621,38.5918433827207,17.3975,4999.99486399889,776.7180315,292.225919571758,5371.84057208421,5347.77044630612,1,NaN,Inf,Inf,1168,4943.13300027595,37249126.0717385,18334800.0600034
Disp_801,47,1723.72,37246800,0.330628,31.6191001293137,12.0071,5000.00121469671,794.7555804,378.089224329608,4076.30077559714,4064.59016663415,1,NaN,Inf,Inf,1169,4489.56867870664,28396251.1213368,8907542.26006275
Disp_802,34,2194.87,32650000,0.273862,22.8571832464633,17.2191,5000.00088476176,732.0769398,447.712307293957,2972.14934190237,2954.5531424718,1,NaN,Inf,Inf,1170,7255.92941029355,26121719.5839456,3524454.27782641
Disp_803,37,1632.93,96815000,0.259937,38.7345958422408,19.0626,5000.00481457816,592.7046021,221.841168018368,5779.47081431253,5689.19570684797,1,0,3817.31106868739,0.186502352356911,1171,3997.20163034967,66938681.874433,33003730.5005569
Disp_804,30,2043.78,69946000,0.267899,32.2243124527801,12.3769,4999.99344711308,601.484454,280.751713600709,4370.66451298493,4293.39930239592,1,0,2880.29390834773,0.186502352356911,1172,3957.67862001694,54710389.669289,24910182.8448501
Disp_805,36,2098.98,39674200,0.388437,23.9383981025352,13.6324,5000.00207203119,741.2757768,440.500013774995,3198.77387632726,3180.38174326576,1,NaN,Inf,Inf,1173,4613.60224134891,29057917.2725726,4581462.36558516
Disp_806,14,2005.18,49357800,0.287986,38.5251823863912,16.3564,5000.00700191377,275.3914212,103.861521297186,2762.72177478355,2489.88214751267,1,5,1855.18350674101,0.167111307382584,1174,2424.67566961312,35182703.0154309,17477510.9824333
Disp_807,18,1681.42,59394800,0.255708,31.430016631534,15.8157,4999.99682548731,296.9051436,142.081959414858,2569.13796348603,2375.76947351351,1,-40,2971.48583298407,0.566981375217438,1175,3068.07473632414,46015338.1989232,21890148.7510306
Disp_809,50,1746.89,99945400,0.319502,37.4884024238552,19.2095,4999.99711536631,856.849545,335.370201398771,7000.37392233774,6958.2738600172,1,NaN,Inf,Inf,1176,4925.83330410701,69077234.5483885,35899846.2918723
Disp_81,28,2320.15,64095400,0.338911,34.282344106306,17.0564,5000.00089126906,637.298802,278.326577174264,4550.58814679196,4476.04831078159,1,0,3356.73155358459,0.239928305149078,1177,3997.88452676633,47202818.2149683,23840169.548333
Disp_811,11,1945.8,73654400,0.338098,43.2002251971428,17.6248,5000.00649109117,209.971278,66.2354457164751,3031.93820824152,2355.19742188016,1,90,463.192192477568,0.02541184425354,1178,1643.77509605163,47352435.9402937,23747726.736487
Disp_812,42,2035.7,34666500,0.320688,21.6075323627466,13.9556,4999.99555282481,838.749114,529.882451753208,3169.94206073222,3158.71558545016,1,20,7218.14058257347,1.99998033046722,1179,7711.46304951106,26816543.4728677,2865869.82895269
Disp_813,23,2311.2,81845500,0.307566,23.3914244126681,12.1809,5000.00106995923,521.476056,314.444573857458,3068.95036657519,2944.84137775494,1,60,4145.38324287741,0.906406104564667,1180,4820.96813416812,62571761.6343088,22938127.3086254
Disp_814,37,1882.33,53111700,0.322359,36.3574045022365,19.6022,5000.00091710362,683.2293201,278.197082861394,4674.86867574618,4640.53898342666,1,0,4215.56384451975,0.366965860128403,1181,4757.7921512577,38805897.4438442,20513007.426551
Disp_815,28,1846.6,32029500,0.269317,44.5101056511653,17.3074,5000.00474008722,507.224088,151.642221931695,3772.85283178227,3734.67021281761,1,-70,1156.99983735543,0.20703125,1182,3856.1642005387,22781364.418524,12027846.1522691
Disp_816,26,2284.39,74687300,0.281637,42.6061864286928,19.3673,4999.9975891727,582.6565134,188.224014233498,5574.24199621421,5443.91347611475,1,NaN,Inf,Inf,1183,5112.27531903334,51504288.9927556,26933521.2112952
Disp_817,13,1716.13,73604300,0.370599,38.0291503116463,17.898,5000.00570762049,218.8580589,84.0278573520541,2702.74691191466,2238.36166554194,1,0,1319.14148862262,0.0690740570425987,1184,1379.68935083881,48404570.9173525,25235097.4746034
Disp_819,46,1625.23,33432400,0.277789,35.3230855348115,19.9731,5000.0023859713,733.4012898,309.358627677265,4083.15063391012,4071.16495693642,1,NaN,Inf,Inf,1185,6999.11976776238,26285289.7562035,12935422.6343972
Disp_82,11,1874.67,73189300,0.263072,22.4992048920842,12.7006,5000.0024077604,202.2956397,124.883043568393,1491.30633719095,1138.84036516135,1,40,1088.06687632027,0.32616001367569,1186,4342.61114811966,55630603.9679233,24314732.725939
Disp_820,11,1865.8,33838100,0.387944,39.2458847435728,16.1567,5000.00746680472,201.338478,73.9617490155897,1954.47231582087,1701.89574949756,1,15,1022.38779768005,0.12366408854723,1187,1327.74516227243,22654317.0812525,12118904.1137216
Disp_821,22,1956.36,95393400,0.336402,43.3604993150923,17.7686,4999.99923943393,422.2216152,132.329981799009,5084.46288267603,4820.24488443105,1,90,928.348591563667,0.0397810637950897,1188,2380.18526804674,62209822.6359281,32276744.3634132
Disp_822,37,1994.29,93728500,0.396945,25.4677550576853,16.224,5000.004797137,723.8674413,412.602218296421,4260.73014592366,4206.73270193257,1,NaN,Inf,Inf,1189,3879.87238695664,67319030.441259,26091041.2877608
Disp_823,10,1746.35,94188700,0.300204,25.741834331122,19.2777,4999.99950457517,171.316935,96.9110970225652,1656.80206015118,1124.99278828266,1,90,967.867955905451,0.20703125,1190,4529.70456054871,66758596.022555,32752653.6576965
Disp_824,41,1834.58,50549000,0.379568,42.5971936492994,13.2053,5000.00255786266,737.8864218,238.455438943097,5313.97018961585,5288.28408947957,1,40,1223.49020675428,0.048480149358511,1191,1988.4547213391,33181690.4374927,16825109.0236995
Disp_825,23,2344.94,45875800,0.384012,43.2440703531533,12.3189,5000.00279241979,529.0888122,166.606042611744,4237.79100415877,4158.23333112006,1,40,858.126086561166,0.0358172506093979,1192,1641.40772822539,30051420.3528558,15205602.0667493
Disp_826,17,1729.8,64683300,0.313586,39.324989006735,15.3159,5000.00540770431,288.478746,105.664481059238,3191.37940008474,2922.48435321278,1,10,1621.86876405161,0.115840002894402,1193,2056.00073295673,43657054.5606324,21341488.885894
Disp_827,38,2337.32,44035500,0.305478,43.5287705072787,19.1268,4999.99277107249,871.3061496,271.221286165276,5751.05325559378,5725.94887493532,1,NaN,Inf,Inf,1194,5663.55764591646,30595323.0793043,16703996.8391606
Disp_828,17,1892.85,84230500,0.383793,43.9063366513677,17.2362,4999.99899887721,315.6705945,96.7588727971381,4066.73760997489,3694.74767427384,1,35,612.95698057948,0.017119999974966,1195,1379.88892533298,52937240.9048346,27572155.1107727
Disp_829,22,1732.31,82826200,0.358093,36.5376692597675,18.6273,5000.00099694048,373.8671442,151.284907728855,3776.1164050107,3578.24580165483,1,0,1940.21502154214,0.0940923765301704,1196,2097.51928855823,56357123.1628626,30100938.6755084
Disp_830,11,1809.59,88586000,0.264756,37.8240069367217,14.6877,5000.00663271148,195.2728569,75.5241060617285,2776.44327814683,2020.17464892519,1,0,1230.15715817114,0.0635174885392189,1197,1698.49202930994,61961511.6185452,28163172.7038914
Disp_831,6,1842.49,97473400,0.385137,31.3728616928942,15.3181,4999.99876794684,108.4489614,51.9898587605782,1558.00629267139,704.702972029489,1,-5,574.939815229453,0.0321044921875,1198,1004.8527175643,61615306.1066147,29587107.0504885
Disp_832,34,2227.99,73128000,0.299266,21.1283488568789,13.8945,4999.99646678926,743.1237846,475.258595292454,3501.40635758355,3456.48900272342,1,NaN,Inf,Inf,1199,8344.09327151144,56760565.9086038,10171371.0301495
Disp_834,18,2296.45,62405400,0.363815,41.8224335634314,17.5752,4999.99492270516,405.507141,135.105124550066,4017.26598243731,3807.20027659182,1,NaN,Inf,Inf,1200,2379.36252464334,40527166.3491587,21512522.9769195
Disp_835,34,2266.92,93928400,0.291844,22.8154310649664,19.4712,4999.99917026448,756.1084968,462.916954122687,4068.60475241858,4003.96538487443,1,NaN,Inf,Inf,1201,11086.3198383456,73012876.0895887,24633591.9550833
Disp_836,37,2172.36,82381400,0.332883,24.0769115537083,13.223,4999.99670219277,788.5015092,466.822396814426,4198.03049948288,4152.16680061735,1,NaN,Inf,Inf,1202,5404.52111251005,62246914.366906,17700278.3411858
Disp_837,12,1781.05,47469900,0.357432,38.3781883696017,18.8927,4999.99859642551,209.665206,79.4946896778804,2255.13475428134,1927.69767263211,1,5,1223.03516890234,0.12366408854723,1203,1614.83953400222,32159814.8535768,17375851.7131293
Disp_838,22,2186.46,87169300,0.371194,29.0755698044491,17.0424,4999.99866924968,471.8817972,242.564811541024,3553.89920136289,3388.43640168049,1,NaN,Inf,Inf,1204,3115.36801028132,62632974.0219786,30196842.5846719
Disp_839,39,2343.42,44609900,0.360712,28.4855915765688,14.0186,4999.99898389962,896.5690578,468.961433008052,4319.21867817079,4299.97564208902,1,-5,4627.50485209319,0.51781564950943,1205,5263.43321742722,33297010.1336423,8298026.21158839
Disp_84,49,2041.48,62464200,0.27497,21.0474213019655,17.9101,5000.00220520706,981.3190212,628.887605602685,4117.63809280203,4100.44354402317,1,NaN,Inf,Inf,1206,9774.67764536347,49630077.716095,5480875.8536856
Disp_840,6,1780.25,70454800,0.358597,25.893857891773,13.9131,4999.99940962393,104.785515,59.0251196560497,1093.5562057171,556.113877015731,1,-15,515.665584002868,0.048480149358511,1207,1916.3444554475,48101173.1220305,22588812.7194134
Disp_841,25,2085.8,49287200,0.258911,41.0847239618916,14.7495,4999.99853863541,511.54245,175.369893641807,4271.50635762331,4187.4677413927,1,-90,1590.5698954478,0.313056647777557,1208,4055.39398155979,34848623.9060473,16332839.6834688
Disp_842,12,2243.52,65362600,0.369709,20.5144414481374,19.7465,5000.00408809981,264.1071744,171.55254262356,1549.28511048882,1300.81582725665,1,90,1368.05408068635,0.600616753101349,1209,7023.99291400206,47181625.4953742,20464373.973411
Disp_843,23,2286.68,67192900,0.346679,24.5653815544883,14.1473,5000.00343870501,515.9436084,301.449675283863,2985.38746894889,2887.38542398187,1,NaN,Inf,Inf,1210,4347.40453972363,50120379.4854778,18096837.9968741
Disp_844,46,2057.23,80043200,0.263208,36.7421203227085,18.4526,5000.00110621867,928.3456098,372.995896512969,6764.51912880312,6727.11884521134,1,0,6175.14290750951,0.381052523851395,1211,6551.17442772168,59977784.91387,30084362.362508
Disp_845,50,1710.25,86069400,0.276995,38.8944828770064,15.5272,5000.00321261135,838.877625,312.156333334124,6815.50671672967,6778.6410224627,1,NaN,Inf,Inf,1212,4668.35147907886,59521769.6742889,28033461.3334584
Disp_846,7,2111.83,49059600,0.379655,20.1737913804561,15.6868,4999.99931257374,145.0193661,95.0067010227083,926.52951469151,618.786432326225,1,90,550.791757460412,0.167111307382584,1213,2671.97102059733,34926341.5388451,15504906.9032783
Disp_847,36,1675.64,87126800,0.357201,36.9383680213426,15.8742,5000.00330788588,591.7690224,236.14211558584,5164.636427728,5092.09030958488,1,NaN,Inf,Inf,1214,2638.98703209336,59954392.903946,30909271.9923073
Disp_848,9,1957.54,79265800,0.320594,30.3135731147055,17.567,5000.00131707157,172.8312066,85.5977411059383,1896.35173035654,1273.7710364747,1,-35,1409.44544762373,0.167111307382584,1215,2901.83517908632,55880905.5153604,27623316.989608
Disp_849,25,2199.65,52979400,0.287709,25.6170940048903,18.9749,4999.99735931577,539.4641625,306.224248728537,3016.84919543434,2949.73613903084,1,NaN,Inf,Inf,1216,8311.28790935312,41456784.886956,12834231.4556221
Disp_85,38,1702.99,48753800,0.343637,38.2887111601973,17.6783,4999.99802596693,634.8406122,241.477880483919,4473.94770200577,4444.12215972012,1,NaN,Inf,Inf,1217,3569.45371347968,32772319.3699125,17094879.8050528
Disp_852,9,2344.23,56512000,0.362861,27.8074874285222,19.9156,4999.99994152269,206.9720667,110.419135281922,1717.33410330274,1295.56463092037,1,45,1242.98986350278,0.300209075212479,1218,4951.64426505923,40542468.8558499,20194895.6800262
Disp_853,5,1935.29,87475700,0.305166,38.8146258433037,14.8015,5000.00719395613,94.9259745,35.4261143584999,1836.58974081509,684.332839214446,1,15,558.928840124341,0.0286377985030413,1219,1158.85407008832,57945161.3921153,25672296.6289922
Disp_854,50,1672.68,40524200,0.328708,43.8884582413025,18.0721,5000.00873918106,820.44954,251.667427956139,5354.9368467537,5341.96648678135,1,-35,1699.86157548616,0.108303889632225,1220,3844.70765353075,27653478.9413964,15040508.2528711
Disp_855,46,1937.00343648722,77591000,0.366962,24.7361985875785,12.6866,4999.99649420387,874.092170749223,508.336193390594,4504.05252858898,4477.53102271839,1,NaN,Inf,Inf,1221,4386.57394800698,57263314.8693505,11771275.8289572
Disp_856,6,1681.66,51638300,0.331644,22.218125372479,16.0678,5000.00131383681,98.9825076,61.5538892614691,812.580416101057,451.870033920016,1,90,383.935305656499,0.108303889632225,1222,1917.03084146758,36926351.8664932,17378829.4392354
Disp_857,49,1917.42,89765000,0.386296,44.0094844998013,19.8111,4999.99754935042,921.6846198,281.318941570023,7821.97017513337,7784.85565023386,1,50,1976.80162389939,0.0690740570425987,1223,3165.3563682478,57717075.4396052,32864054.4305462
Disp_858,28,1927.98,86979100,0.347769,44.6752343483894,19.8309,4999.99787652716,529.5775464,157.238246409801,5717.45471666947,5579.31315185718,1,85,1293.58898487222,0.0749075263738632,1224,2900.78625139872,56872789.299423,31517040.6156777
Disp_859,47,2201.5,76085500,0.297843,31.9929911999878,18.2017,5000.00047184259,1015.045605,477.258688545,6225.45667511784,6196.29073044264,1,NaN,Inf,Inf,1225,7833.34847128097,58870921.5747719,25913731.8997056
Disp_86,34,2245.98,60027200,0.328569,21.1636475747264,19.2434,4999.99772202365,749.1241692,478.665648260537,3326.49581909681,3292.30528616444,1,NaN,Inf,Inf,1226,8673.24312216637,45685008.8211443,5584668.61002253
Disp_860,46,2393.05,85331800,0.372805,43.2672400475932,13.8869,4999.9919114941,1079.887743,339.730391431576,8339.79329698058,8302.75741174104,1,-40,1823.9715221099,0.0440005883574486,1227,2858.16669778783,56045200.9205541,28772399.3528888
Disp_862,20,2353.86,89870800,0.298798,30.4417820691514,13.6274,5000.00167134914,461.827332,227.83669319015,3771.01775716198,3544.12210058061,1,-15,2236.20025602346,0.157845586538315,1228,3281.15715476872,67506298.6720353,31536288.0008957
Disp_863,13,1916.07,36262700,0.311553,31.9966292010475,18.0902,5000.00576264685,244.3564071,114.879431286886,1916.76885757993,1730.91495342135,1,-20,2584.08969468145,0.740909814834595,1229,3207.05582003649,27432943.6608866,13386903.7027808
Disp_864,42,1947.5,41870700,0.262932,41.7951806068182,17.4215,4999.99697442282,802.40895,267.627647492792,5296.25568737305,5275.788036223,1,NaN,Inf,Inf,1230,5670.49842864052,29872272.1127738,14923587.924931
Disp_865,15,2164.63,87094200,0.340691,27.9595553074456,14.5582,4999.99876654297,318.5253045,169.185295423242,2650.32704347323,2316.17519675124,1,-35,2104.10488029456,0.228684857487679,1231,2540.08232903912,62947343.0009042,29934306.53019
Disp_866,30,2334.77,43901200,0.28502,44.7114199127438,19.504,4999.99433418065,687.122811,203.70692837729,5119.35967450575,5074.11512356427,1,NaN,Inf,Inf,1232,5419.46680011514,30867385.7307694,17021642.0179722
Disp_867,44,2070.85,86559100,0.340269,44.3673057498988,17.6915,4999.990679459,893.861694,268.823959113231,7721.2285876698,7674.72946682729,1,35,1758.70703510709,0.048480149358511,1233,3685.48181272341,57725676.676507,31117499.5912372
Disp_868,20,2339.81,96210600,0.268071,28.7167765155512,15.4593,4999.99916284181,459.070722,238.496279174109,3651.63944416227,3409.45759691013,1,50,3828.35622018622,0.617673099040985,1234,4770.48903852565,74016292.8999071,34158386.4075862
Disp_869,39,2077.21,46626900,0.335762,36.0069565674402,18.8919,5000.00572864154,794.7197739,327.517151756494,4840.76700586991,4816.65226000042,1,NaN,Inf,Inf,1235,5502.24174935174,34452042.6050945,17929279.9591938
Disp_87,10,1858.53,33759200,0.364931,22.0711224812562,19.3942,4999.99942733597,182.321793,113.813059683597,1074.98028187533,894.755302423133,1,50,1030.51968796273,0.722940266132355,1236,5338.42441713326,24837975.6919794,9196389.06214875
Disp_870,49,1632.54,48079500,0.352999,43.3224344951371,19.4158,5000.00154773429,784.7456526,246.329098944878,5506.02098205846,5489.06064875254,1,-50,1712.49715681632,0.115840002894402,1237,3655.86654497533,32047631.6443879,17881796.5246286
Disp_871,16,1745.36,54466800,0.351906,33.5897633403974,13.4331,4999.99721446578,273.9517056,122.389916692234,2463.4961768092,2254.61378052011,1,5,1210.83964657853,0.0874146819114685,1238,1512.48115846606,39031287.7327216,19376988.8289284
Disp_872,19,2254.15,44372200,0.290465,34.2354645876554,14.2976,5000.0033570994,420.1510185,183.776067440147,3099.83582394067,2984.98423061288,1,5,2221.33429345402,0.239928305149078,1239,3393.3217215386,34019831.2601775,16391999.5028651
Disp_873,38,2326.91,82287800,0.371147,43.6653686069983,12.2384,4999.99882419197,867.4255098,268.515642986662,7273.74615887549,7217.40274861711,1,45,1314.16437065282,0.0286377985030413,1240,2197.92725630582,54030099.4310242,26842000.3981407
Disp_875,7,2208.55,99684100,0.389642,40.5551292864903,12.395,5000.00556698825,151.6611285,53.0541868548692,2608.22719077764,1382.76670922799,1,35,281.110088659842,0.00615986855700612,1241,784.512804122073,61763739.5594632,27954973.6286225
Disp_876,49,2209.99,89858100,0.348043,32.6483421867465,12.7423,5000.00064490521,1062.3200931,489.218166500681,6816.54956025283,6784.81217056999,1,NaN,Inf,Inf,1242,4636.12534790771,66707481.3118425,30440773.3166557
Disp_877,7,2367.32,86896800,0.320857,37.208421500951,12.1845,4999.99766364441,162.5638644,64.2588645623078,2384.03020025033,1332.51134397504,1,15,802.873880070735,0.0440005883574486,1243,1215.50203151587,58992128.6897818,26215857.294847
Disp_878,23,1911.55,96512600,0.353896,42.5676625804176,18.8792,4999.99785529086,431.3030265,139.543603155109,5058.83444961685,4820.30521087475,1,NaN,Inf,Inf,1244,2332.07408772946,62062302.5706266,33036212.2936505
Disp_879,9,2323.23,52723300,0.380518,20.1576503485904,18.7323,5000.00285783208,205.1179767,134.433414035175,1201.31329265702,924.570390487722,1,90,883.27569167563,0.300209075212479,1245,4879.82252899168,37872186.9758112,16074743.5455595
Disp_88,26,1899.53,33288800,0.320925,43.832163403004,12.5604,4999.99722414373,484.4941218,148.958575227593,3632.94461297751,3588.33772492625,1,45,738.457839302601,0.0397810637950897,1246,2257.41209900434,22850439.0864104,11400315.9086959
Disp_880,36,2323.56,88299100,0.287514,24.2857195193394,17.2263,5000.00132940966,820.5884496,483.090934978906,4483.96821006856,4429.05575015444,1,NaN,Inf,Inf,1247,10081.9535162031,68987258.6519416,20889324.3202676
Disp_881,13,2172.86,87233700,0.322528,41.949707359685,15.4197,4999.99193967934,277.1048358,91.8663391698287,3725.3186505583,3104.38344417556,1,-30,659.328449929607,0.0224209614098072,1248,1971.0598693025,56833458.408062,27011329.753791
Disp_882,41,2091.63,91666200,0.391182,37.0296575851221,19.7496,4999.99925724255,841.2745023,334.635160152505,6498.80866677254,6447.2978765806,1,NaN,Inf,Inf,1249,3950.9615265086,61338359.311882,34098371.5268517
Disp_883,22,1753.75,84530400,0.301575,35.0864761410754,12.462,4999.99945473484,378.494325,160.931198370619,3741.90300459417,3534.6781066863,1,0,2048.32740672643,0.101055018603802,1250,2048.32740672643,61235374.457933,29100499.0852944
Disp_884,48,1602.76,65157200,0.369468,41.4259955388569,16.2258,4999.99318212864,754.7076288,255.35371984908,5861.44527322903,5834.95459587263,1,35,1456.44294352684,0.0532237514853477,1251,2553.46571900543,42492973.7080571,22080729.0660327
Disp_885,11,2137.1,88768700,0.360026,42.7227976976198,14.3765,5000.00041000598,230.614461,74.1536106489522,3393.04162248871,2595.51963060699,1,40,384.685023889588,0.00905052199959755,1252,1257.9364843074,56173644.188036,26556782.3964664
Disp_886,12,1614.99,58819900,0.320986,44.3010949080737,18.0918,4999.99270242224,190.1166228,57.3336672763148,2690.18484643464,2198.79101940544,1,90,431.827019336049,0.0321044921875,1253,1602.10306831998,38488562.1868843,19683072.5111279
Disp_887,32,1857.87,85367500,0.293179,35.929660538087,16.2367,5000.00458905043,583.2225504,240.992447748709,5043.86378981145,4950.34127377098,1,0,3267.39971532728,0.167111307382584,1254,3542.18225944632,62545762.7443472,31172887.1727031
Disp_888,39,1910.43,81640300,0.355773,24.463421746899,15.9931,5000.00058173739,730.9114137,428.232059009736,4006.40955101001,3965.14794938376,1,NaN,Inf,Inf,1255,5336.12701579675,60588660.7876939,18364291.3715906
Disp_889,34,1783.35,55433200,0.266496,23.9607876353245,12.2356,5000.00074064747,594.818559,353.256002193844,3103.62543594164,3066.11951296852,1,NaN,Inf,Inf,1256,5638.35124992202,44123011.5643359,10225545.4221414
Disp_890,6,1681.44,60407900,0.350632,31.6076896349921,15.518,4999.99796206635,98.9695584,47.0995919547271,1271.18219873809,641.880201193038,1,-5,546.827713310053,0.048480149358511,1257,1313.74114078622,41441047.1893887,20306977.1295247
Disp_891,21,1748.25,80759000,0.358162,21.5960502508047,18.1066,5000.00295453404,360.1569825,227.59743906649,2155.04409553282,2018.47503033113,1,90,2914.08344217315,1.07492005825043,1258,7724.15036448369,58812766.8149455,25338641.9906526
Disp_892,32,2320.23,89843300,0.340663,30.6213763699374,16.8193,4999.99712484209,728.3666016,357.363959119412,5055.26199603323,4974.88392932809,1,-20,4218.08105797985,0.339515328407288,1259,4651.20259770556,66648670.2689486,31198345.6132852
Disp_893,7,1877.2,33117700,0.326597,20.2514158150914,12.4712,5000.00316147213,128.907324,84.2873118973775,782.180447751974,548.06922233163,1,90,506.881109088196,0.313056647777557,1260,2562.45023474104,24918040.0526599,9983015.34703484
Disp_894,39,2017.36,60710700,0.386813,21.4398877303924,14.411,4999.99987435292,771.8217624,489.701712212987,3406.11148343968,3380.97902900565,1,NaN,Inf,Inf,1261,5582.24239407048,44286760.0337202,5458425.0984357
Disp_895,14,1929.86,79974800,0.32819,30.1358508093927,12.4214,4999.99672540582,265.0469724,131.979615940891,2481.74841138722,2109.73264734393,1,0,1073.70804115745,0.0635174885392189,1262,1677.63351078386,57716328.222187,27463637.2704542
Disp_896,44,2091.11,70092600,0.328896,29.4789568317802,18.7504,5000.00071098868,902.6067204,458.430460992326,5204.03116577482,5175.27486206619,1,NaN,Inf,Inf,1263,7225.33195771565,53174818.4750204,19351954.7590637
Disp_897,45,1606.24,78837100,0.302402,23.778119758624,17.5651,5000.00078187646,709.074648,423.178685441506,3830.30044974039,3799.23900996536,1,NaN,Inf,Inf,1264,8006.47705459118,60873510.0820046,17847518.1235794
Disp_898,8,1923.93,68466100,0.255556,41.8807113748696,17.084,5000.00405854871,150.9900264,50.1918108795265,2416.25584522455,1501.57896680167,1,5,1254.111693937,0.0940923765301704,1265,1695.04025010424,46562771.9586378,21639671.7469236
Disp_899,21,2034.45,44230900,0.293401,32.5499809583573,12.2658,4999.99823196977,419.1170445,193.617354577754,2957.86818736178,2866.11167061134,1,0,2142.54532668457,0.217718422412872,1266,2954.67802321423,34126923.433571,15615368.0587636
Disp_9,41,1734.36,41785700,0.349199,26.4831668700457,17.056,4999.99581785256,697.5769356,386.503056957973,3389.45557786826,3372.5889782792,1,NaN,Inf,Inf,1267,5694.30571425234,31381502.4028101,6710117.50863981
Disp_90,7,1792.23,39869300,0.329725,35.5994143770805,19.5827,4999.99749250295,123.0724341,51.4301660442108,1433.16555066994,926.351867621027,1,-10,937.788285773033,0.157845586538315,1268,2176.13979758376,28395391.8088024,14972414.025131
Disp_900,36,1841.94,52199800,0.366076,38.6443607175157,14.6506,5000.00265202712,650.4995304,244.272659972447,4664.88477318902,4629.42875839204,1,35,1228.3979074608,0.0582350753247738,1269,2580.51444492978,34290289.2927132,17068249.5206263
Disp_901,46,2250.85,93647100,0.271183,34.4011487147901,18.5965,5000.00221723681,1015.718571,441.854291127572,7167.13297301238,7124.17891352276,1,NaN,Inf,Inf,1270,7785.53248451919,72202444.1880751,35674603.4380226
Disp_902,22,1869.38,37018000,0.299583,25.5964370421429,16.2698,4999.99624034351,403.4495916,229.147398809421,2209.81706337065,2151.8501460241,1,NaN,Inf,Inf,1271,5385.86675903011,28742301.7200158,7418317.88970148
Disp_903,37,1629.22,31975200,0.296354,21.7646219817888,17.083,5000.00200027384,591.3579834,372.085719727414,2435.69816357529,2421.06790630853,1,30,5749.83871427223,1.99999749660492,1272,5918.15704600548,25063586.0984844,2961789.10293508
